"Y","X1","X2"
-0.886359722452268,0.149165757330508,1
1.64242476718039,1.83732667423247,1
2.009222943437,-0.0374985401049137,1
-1.27890444274032,-0.267373720250676,0
0.538380036942742,-0.314572401809247,1
-0.771650432150742,-1.74447201246017,0
0.552698262492757,-1.61197429325347,0
-1.70371372986655,-1.23765451349175,0
0.0918622434310212,-0.259387359878175,1
-1.67227747716536,0.669457025971588,0
1.04928121619806,-0.137892886155309,0
1.84321167609421,0.500830593907956,1
0.553674009860089,-0.488900678436602,0
1.03092228932868,-0.462290636662281,1
0.427822756453467,0.493247034797345,1
-1.79654872559985,0.452140223302899,0
1.28457949907751,0.0136840163106593,0
0.576096637455247,0.549801684855075,0
-0.286587004789531,-0.340424249093602,0
1.18748877580989,-0.93895957497105,1
1.37893010508192,0.159110363739223,1
-0.946811007649621,-0.764618293445231,0
-0.911087822301849,0.200982887841122,1
-1.32255163504754,-0.887802521354017,0
0.761527194485188,0.257510675211587,1
-0.374411376301333,0.581961774615423,0
-1.38955425358216,-0.929117701880744,0
0.77376271113703,-0.00716745026746273,1
0.44358216900216,-2.01364893902187,1
0.807009123296186,0.503519617312977,0
-3.18948680926971,-1.2088216777652,0
1.31157591412014,0.317817359157506,1
-2.77624169017775,-0.0320893136897501,0
2.3955855115809,-0.949984277373207,0
-1.4419337968719,-1.29895206604269,0
-0.785074196471489,1.26410633121722,0
0.976824067384328,0.875687521116792,1
0.263414585668264,1.91013971106623,0
0.275212598207588,-0.265629658750743,0
1.22975434699621,2.4025484311808,0
0.105483358021629,0.771628291237596,1
0.296366875145793,0.258164793948265,0
1.22938706037123,-1.3673237291152,1
1.25830676639463,0.936979751127691,0
1.7727742639871,0.262714235089693,0
1.37959181513449,-1.04075163188232,1
-0.89306254672424,-1.03384161679901,0
-1.22792347676358,-0.46649510911694,0
-2.38898391628809,-0.798177373601373,0
-0.154092901151424,0.242201449871992,1
-1.38085852593766,-0.774323550554522,0
1.59605323099565,0.290081676776303,0
1.85089194389357,-0.787537293619808,1
0.387795259442183,0.157101550899782,0
1.06645934638306,-1.21137157982004,0
1.33409085204192,0.210300431299535,1
-0.131163739875722,0.0986900245213372,0
-0.0973171867572739,-0.488800194247638,0
-1.61897258482475,-0.185527225066113,0
3.01705929392127,1.14698638152066,1
0.964382294874204,0.887595318132927,0
-1.4656802351887,0.619844761418022,0
-0.313326164508907,-0.0553417957764272,0
0.642108764501572,-0.429648394609094,1
-1.10490254160363,1.57437724490924,0
0.820501263684417,-0.819477445571063,1
0.653319808318485,0.768561065091775,1
-0.633583104136171,0.875801472981033,0
0.138991572986361,-1.14846178927754,1
1.61789256853864,-0.208335323764482,1
-0.467426811173661,0.380649741267574,1
1.52749880174983,-1.23619344880927,0
0.648066040766491,1.06875426977483,0
1.37201389173472,-0.64993401752779,1
0.971290483381193,0.229974457000799,0
-1.04793867730907,0.782174454111552,1
-0.133146894547823,-1.38708434610846,1
-0.729678569167933,0.665385263121872,0
-1.89814317379558,-0.445893100278381,0
-0.299953421423693,0.559979478809077,0
-1.20226981731184,-0.369451270606367,0
-0.472540881720045,-0.0269885260054131,0
-0.618337492573028,-0.142779641093456,0
-1.01876130134152,0.256948544342901,0
2.01512337578411,0.847041050793875,1
-0.115812210690109,0.602576085004959,0
0.338706868728244,1.62224177709252,1
-0.366220579342209,0.94558146491008,0
0.572724269473772,1.00598486362418,1
1.33296267178714,0.75571276947248,1
0.816138082803307,1.7787711892175,1
-0.00832445452572106,1.54950739638987,1
2.34618250718551,2.0837542673477,0
1.09277715190731,0.311280415597366,0
-1.5216609509412,-1.29684020219473,1
1.33706772353042,0.888181991983102,0
-0.403434817564182,0.4655155549813,0
-1.38982706861524,-0.183448337230809,0
-0.00714919822427146,0.997048952800262,0
1.06463981939348,0.491679435181366,0
-0.629218865049567,1.3598901046951,0
-1.54390677479992,1.85512318567395,0
-0.412113521049106,-1.13765920644668,1
0.7470862771799,0.108962752237307,1
1.00850193466858,1.31810886317097,1
1.6948737809505,1.36265253400732,0
-0.576382628085328,0.118022049702403,1
0.409710160903708,1.3485305938453,1
1.34149033840745,-0.443425951206895,1
0.894384128258803,1.52356797687949,0
-1.04739635439411,-2.00024232131478,0
0.198124589378818,-0.489708845122818,0
-0.662628590325497,0.0880609952880342,1
-0.954166624555585,-2.27202861106828,0
0.355601800632329,0.395368364992603,0
1.66408979227494,-0.0130139153500642,0
1.64016603338736,-0.165259128968363,1
0.104209479099948,-0.238318495063228,1
-2.71182946375626,0.2489484568521,1
-0.659322647486017,-0.192141758210415,0
1.58133515055799,1.91699354855255,1
0.668863935945047,0.867983224163509,0
0.105931989434721,1.01307682143177,1
-0.133660516465225,-0.328766483774216,0
0.164973177781028,1.19345940989534,0
-0.115343498433249,-1.44009941223081,0
0.97656449497475,-0.00853837474262756,0
-0.297502119436938,-1.73218581795652,0
1.68811441791382,-0.639800917574151,1
-0.0150051662918857,-0.743531540315637,0
0.761264205977004,0.847552843379961,1
0.295956321365687,-1.79235907702918,0
1.36526202263177,0.731496832558432,1
-1.05466892962866,0.945128539823314,0
-0.432390617596383,-0.647457880426335,0
1.00556055003288,1.03800765588927,1
-0.210121737782205,0.362789038582391,0
1.57778714798663,0.536262829283613,0
1.97585748308962,0.517382711573677,0
-0.621917174799281,-0.902169581307045,0
1.45440250544817,-0.463662536580499,1
-0.35009456969675,0.0500473485607948,1
0.297474291104117,0.52801288024487,1
0.0891639435649354,0.424852633026777,0
0.560182565470994,1.24082979581652,0
0.709636083101318,1.71240468487511,1
-0.44182338940792,-0.0510364548655572,0
-0.644680105321245,-0.458267916582533,0
2.17514831288084,1.32946093657086,0
-2.17896251504672,-0.0273250684578492,1
1.07665040399151,0.67545167486752,1
0.982778221185053,-0.241677588235406,0
-0.823695177508332,-0.188583546591791,0
0.740964160828235,-0.179390678150198,1
-1.04580305145505,-1.5830050952693,0
0.569420389988513,0.449832568654901,0
-1.16827006766647,1.27905371656513,0
-0.194382868138576,0.220271102111267,1
-0.658085219321726,-0.401978510274413,1
-1.47060295863684,0.506865616719295,0
0.0830738998338736,-0.897716673756465,1
0.67099862238982,1.20190789984753,0
-1.43306209954275,-0.158113675607318,0
-0.31642050334234,0.68729961788906,0
-0.570444141912295,0.947653302112668,1
1.72658463630743,-0.593880141202014,1
1.13672160965976,-2.27549161523727,1
-0.140213497655258,-0.817517973947796,0
-0.501918631378603,-1.79533659516038,1
-1.80036923955526,-1.60254402983141,0
-1.80779321762592,-0.11855372785593,1
0.863705741469976,0.210754013817131,0
0.515273311681239,0.683549930596075,0
-0.456604661599571,-1.46057881945375,1
0.824036565127255,0.562448367662695,1
0.321591652364357,-1.49515740851621,1
2.13672764147484,0.743450627823203,0
-1.90235273712965,0.180993271358663,0
-3.12015445935043,-2.73136130519125,0
2.51937228617155,0.524030518348131,0
-0.22890282324066,-0.203025062100716,1
-1.55128846645531,-0.408874342315534,0
1.26703633356466,1.42150337839598,1
-0.344488591270189,0.253295194511905,1
0.176177176282604,-0.314849394965614,1
-0.197345083641472,0.233132008561716,1
-0.4372054210742,0.0946207413229148,0
2.20786477775938,1.21096934763464,1
-0.491388957993307,0.674017898329796,1
-0.102918057117417,-0.512974805911853,1
-2.82582029582707,-0.823151031274634,0
0.47287526179702,-0.582913839670344,1
1.35730665066694,0.878476941854155,1
-0.4374156300305,-0.155424747283507,0
1.69893130162096,2.09612305366281,1
0.596937666320168,-0.89554049225713,1
-0.228382000648071,0.243094081662341,1
0.198743180248806,-0.916166238464686,0
-1.35565292478054,-1.40850971516795,0
0.30874524167236,1.20621531356634,1
0.609598116116128,1.72423290246217,1
1.94629691733727,0.153223031467722,0
0.320828720966348,-0.578609638883718,0
1.05647989953935,1.52091730790297,1
0.632554329652949,0.564716256792362,1
-0.769316908321946,1.29778750198507,0
0.21359524758573,0.122504341498002,1
0.3209106664566,0.599802681751943,0
0.0665508830633499,0.428471504063728,1
-1.44861785434792,-0.134043850310921,0
1.77350437842403,1.07158876094462,1
0.205082559404204,0.0106842403256945,0
0.345780298592704,-0.369049880350146,0
-0.121319054352864,0.630562271510337,0
-1.54740987633808,0.143742293872356,1
-1.52217515221367,-0.274876581340753,0
-0.409110663455133,-1.03845395198765,0
3.05723674350443,0.396118919169145,0
0.311851866959209,0.0226553696732493,1
-0.421187961304503,-1.38328371170237,0
0.562787918147861,1.29329671194353,1
2.38000788809089,1.36218780660616,1
2.13388666190845,0.73877644945131,1
2.86665479595763,2.2994448467028,1
1.20952202184907,1.4296362293103,0
-0.512241316588417,-2.64428330158807,0
